CustomerID,Gender,SeniorCitizen,Partner,Dependents,AgeGroup,City,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCallsLast6Months,Churn
CUST-101160,Female,0,Yes,No,18-25,Hyderabad,5,No,No Phone Service,Fiber Optic,No,No,Yes,Yes,No,No,Month-to-Month,No,Credit Card (Auto),119.54,507.11,1,Yes
CUST-101161,Male,0,Yes,Yes,18-25,Delhi,68,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Electronic Check,64.51,4306.21,0,No
CUST-101162,Female,0,Yes,No,26-35,Bangalore,12,Yes,No,DSL,No,No,No,No,No,No,One Year,Yes,Credit Card (Auto),51.75,580.83,2,No
CUST-101163,Female,0,No,No,18-25,Mumbai,18,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card (Auto),49.69,909.97,2,No
CUST-101164,Male,0,No,No,26-35,Kolkata,3,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,One Year,No,Mailed Check,82.79,209.31,2,Yes
CUST-101165,Female,0,No,No,46-55,Hyderabad,18,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Two Year,No,Electronic Check,90.36,1662.88,1,Yes
CUST-101166,Male,0,No,No,26-35,Ahmedabad,22,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Mailed Check,98.36,2183.26,2,No
CUST-101167,Female,0,Yes,Yes,36-45,Pune,72,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card (Auto),127.65,9167.86,2,No
CUST-101168,Male,0,Yes,No,18-25,Pune,72,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-Month,Yes,Electronic Check,76.3,5504.79,0,No
CUST-101169,Male,0,No,No,36-45,Bangalore,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Transfer (Auto),48.75,3487.8,2,No
CUST-101170,Female,0,No,Yes,36-45,Bangalore,10,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Electronic Check,80.79,823.66,1,No
CUST-101171,Male,0,Yes,Yes,18-25,Delhi,72,Yes,Yes,DSL,No,No,No,No,No,Yes,One Year,No,Electronic Check,67.03,4800.64,1,No
CUST-101172,Male,0,No,Yes,36-45,Ahmedabad,14,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Transfer (Auto),54.25,779.32,0,No
CUST-101173,Male,0,Yes,Yes,26-35,Delhi,45,Yes,No,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Electronic Check,107.23,4893.38,0,No
CUST-101174,Male,0,Yes,No,36-45,Mumbai,5,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card (Auto),97.09,423.66,0,No
CUST-101175,Male,0,Yes,No,26-35,Hyderabad,16,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,43.72,664.8,0,No
CUST-101176,Male,0,Yes,No,18-25,Hyderabad,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Mailed Check,42.95,3059.75,2,No
CUST-101177,Female,0,No,No,18-25,Delhi,70,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-Month,No,Electronic Check,62.4,4383.56,0,Yes
CUST-101178,Male,0,No,No,36-45,Bangalore,27,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card (Auto),97.78,2681.94,0,No
CUST-101179,Male,0,Yes,No,18-25,Delhi,38,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Electronic Check,85.62,3166.58,0,No
CUST-101180,Female,0,Yes,No,26-35,Pune,4,No,No Phone Service,DSL,No,No,No,No,No,No,Two Year,No,Bank Transfer (Auto),72.95,282.63,1,No
CUST-101181,Female,0,No,No,26-35,Hyderabad,30,No,No Phone Service,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,111.09,3334.11,4,No
CUST-101182,Female,0,Yes,No,46-55,Pune,23,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,One Year,No,Mailed Check,93.16,2186.78,0,No
CUST-101183,Female,0,No,No,18-25,Mumbai,2,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Transfer (Auto),69.58,94.37,0,Yes
CUST-101184,Female,0,Yes,No,26-35,Bangalore,2,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Transfer (Auto),78.87,194.23,1,No
CUST-101185,Female,0,No,Yes,26-35,Delhi,2,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,65.2,145.05,1,No
CUST-101186,Female,1,Yes,No,26-35,Bangalore,30,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,Yes,Mailed Check,102.63,3167.6,1,Yes
CUST-101187,Male,0,Yes,No,36-45,Bangalore,3,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Month-to-Month,No,Credit Card (Auto),99.71,408.83,2,No
CUST-101188,Male,0,Yes,Yes,18-25,Delhi,15,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Mailed Check,30.58,498.49,0,No
CUST-101189,Female,0,Yes,No,18-25,Kolkata,10,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One Year,No,Electronic Check,67.43,661.28,1,Yes
CUST-101190,Male,0,Yes,No,26-35,Kolkata,19,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,42.35,829.18,0,Yes
CUST-101191,Male,0,No,Yes,18-25,Pune,29,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,44.85,1329.72,0,No
CUST-101192,Male,0,Yes,No,18-25,Pune,27,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,49.46,1361.76,1,No
CUST-101193,Female,0,Yes,Yes,18-25,Hyderabad,17,Yes,Yes,DSL,No,Yes,No,No,No,No,Two Year,Yes,Mailed Check,76.35,1318.97,1,No
CUST-101194,Female,0,No,No,46-55,Bangalore,14,Yes,No,Fiber Optic,No,No,Yes,No,No,No,One Year,Yes,Bank Transfer (Auto),87.9,1257.31,3,No
CUST-101195,Male,0,No,Yes,18-25,Ahmedabad,12,No,No Phone Service,DSL,No,No,No,No,Yes,Yes,Month-to-Month,No,Electronic Check,67.16,858.4,1,Yes
CUST-101196,Female,1,No,No,36-45,Chennai,47,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One Year,Yes,Bank Transfer (Auto),68.89,3347.73,0,No
CUST-101197,Male,0,No,Yes,18-25,Kolkata,9,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,One Year,No,Credit Card (Auto),79.58,625.75,1,No
CUST-101198,Male,1,Yes,Yes,26-35,Bangalore,7,Yes,No,DSL,No,No,No,Yes,No,No,Two Year,No,Credit Card (Auto),72.08,569.55,1,No
CUST-101199,Male,0,No,Yes,18-25,Bangalore,32,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card (Auto),102.0,3271.08,1,No
CUST-101200,Male,0,No,No,18-25,Mumbai,10,Yes,No,DSL,No,No,No,No,Yes,Yes,Two Year,No,Electronic Check,98.2,942.51,1,No
CUST-101201,Female,0,No,No,18-25,Bangalore,45,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-to-Month,No,Electronic Check,78.82,3479.36,1,No
CUST-101202,Female,0,Yes,No,36-45,Bangalore,9,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two Year,No,Credit Card (Auto),93.08,853.0,1,No
CUST-101203,Female,1,Yes,No,36-45,Hyderabad,29,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,53.49,1553.01,2,No
CUST-101204,Male,1,Yes,No,46-55,Hyderabad,1,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Two Year,Yes,Electronic Check,91.96,38.02,2,No
CUST-101205,Female,1,No,Yes,26-35,Ahmedabad,11,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two Year,Yes,Bank Transfer (Auto),70.51,774.08,2,No
CUST-101206,Male,0,No,No,26-35,Hyderabad,10,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Electronic Check,106.25,1114.34,0,No
CUST-101207,Female,0,No,Yes,26-35,Kolkata,40,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Auto),42.49,1777.18,2,No
CUST-101208,Male,0,Yes,No,18-25,Mumbai,72,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card (Auto),41.5,2994.37,1,No
CUST-101209,Male,1,No,No,18-25,Hyderabad,14,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Transfer (Auto),42.4,599.82,2,No
CUST-101210,Male,0,No,No,26-35,Hyderabad,41,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card (Auto),47.79,1990.53,1,No
CUST-101211,Female,0,Yes,Yes,26-35,Mumbai,28,Yes,No,DSL,No,No,No,No,No,Yes,Two Year,Yes,Electronic Check,78.26,2249.53,2,No
CUST-101212,Female,0,No,No,18-25,Delhi,72,No,No Phone Service,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,No,Bank Transfer (Auto),93.31,6727.49,1,No
CUST-101213,Female,0,Yes,Yes,26-35,Hyderabad,39,Yes,No,Fiber Optic,No,No,No,No,Yes,No,One Year,No,Mailed Check,88.31,3461.6,1,No
CUST-101214,Female,1,No,Yes,46-55,Hyderabad,1,Yes,No,DSL,Yes,No,Yes,No,No,No,One Year,No,Bank Transfer (Auto),59.94,39.98,2,No
CUST-101215,Male,0,No,Yes,36-45,Kolkata,29,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two Year,Yes,Electronic Check,85.71,2477.7,1,No
CUST-101216,Female,0,No,No,26-35,Delhi,18,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Transfer (Auto),48.87,847.86,1,No
CUST-101217,Female,0,No,No,18-25,Delhi,0,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Month-to-Month,No,Credit Card (Auto),105.83,0.0,1,Yes
CUST-101218,Male,0,No,No,18-25,Delhi,6,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Electronic Check,86.59,459.29,3,Yes
CUST-101219,Male,0,No,Yes,36-45,Pune,61,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-Month,No,Electronic Check,62.88,3792.57,3,Yes
CUST-101220,Male,0,Yes,No,18-25,Delhi,62,Yes,No,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Electronic Check,103.34,6360.53,3,No
CUST-101221,Female,0,No,No,26-35,Kolkata,38,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,71.44,2729.66,2,No
CUST-101222,Male,1,Yes,Yes,46-55,Ahmedabad,72,Yes,No,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Electronic Check,74.09,5356.88,2,No
CUST-101223,Male,0,Yes,Yes,18-25,Mumbai,39,Yes,No,DSL,No,No,Yes,No,No,Yes,Two Year,No,Credit Card (Auto),82.08,3180.09,2,No
CUST-101224,Male,0,No,No,36-45,Delhi,0,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,74.97,0.0,1,No
CUST-101225,Female,1,No,No,36-45,Bangalore,8,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,43.5,455.59,3,No
CUST-101226,Male,0,Yes,No,18-25,Kolkata,0,Yes,No,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Transfer (Auto),87.23,0.0,0,Yes
CUST-101227,Female,0,Yes,No,18-25,Mumbai,2,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,107.05,184.44,3,No
CUST-101228,Female,0,Yes,Yes,36-45,Bangalore,5,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-Month,No,Mailed Check,73.73,290.0,1,No
CUST-101229,Male,0,Yes,Yes,46-55,Pune,16,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Bank Transfer (Auto),70.78,1158.33,0,Yes
CUST-101230,Male,0,Yes,No,18-25,Pune,45,Yes,No,Fiber Optic,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card (Auto),86.01,3961.41,4,No
CUST-101231,Female,1,No,No,26-35,Bangalore,47,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,No,Electronic Check,106.74,5007.45,0,Yes
CUST-101232,Male,0,Yes,No,36-45,Ahmedabad,22,No,No Phone Service,DSL,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Electronic Check,62.84,1365.13,0,No
CUST-101233,Male,0,Yes,No,18-25,Bangalore,63,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Electronic Check,41.61,2635.26,2,No
CUST-101234,Female,0,Yes,No,18-25,Chennai,16,Yes,No,DSL,No,No,Yes,No,No,Yes,One Year,Yes,Mailed Check,75.42,1222.1,1,No
CUST-101235,Female,0,No,Yes,46-55,Chennai,52,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One Year,No,Electronic Check,92.3,4674.82,0,No
CUST-101236,Male,0,Yes,No,26-35,Pune,14,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Two Year,Yes,Bank Transfer (Auto),88.19,1267.04,1,No
CUST-101237,Female,0,Yes,No,26-35,Bangalore,7,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,One Year,Yes,Credit Card (Auto),93.22,746.29,2,No
CUST-101238,Male,0,Yes,Yes,26-35,Bangalore,59,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,No,Electronic Check,84.18,4969.42,2,No
CUST-101239,Male,0,No,No,26-35,Bangalore,11,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Auto),61.61,672.28,0,No
CUST-101240,Male,1,No,Yes,65+,Mumbai,16,No,No Phone Service,Fiber Optic,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,86.54,1424.37,1,No
CUST-101241,Female,0,Yes,Yes,26-35,Pune,9,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,51.63,498.47,1,No
CUST-101242,Male,0,Yes,No,18-25,Pune,26,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,No,Bank Transfer (Auto),77.83,2032.23,1,No
CUST-101243,Male,0,Yes,No,18-25,Kolkata,72,No,No Phone Service,DSL,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card (Auto),94.81,6864.97,0,No
CUST-101244,Male,0,No,Yes,18-25,Pune,0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,59.26,41.02,2,Yes
CUST-101245,Female,0,No,No,18-25,Chennai,55,Yes,No,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Electronic Check,108.17,5890.69,1,Yes
CUST-101246,Female,0,Yes,No,46-55,Hyderabad,0,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Transfer (Auto),63.33,0.0,0,No
CUST-101247,Female,0,Yes,No,26-35,Chennai,10,No,No Phone Service,Fiber Optic,Yes,No,No,No,No,Yes,Two Year,Yes,Mailed Check,101.01,945.53,1,No
CUST-101248,Female,0,Yes,No,26-35,Mumbai,4,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Two Year,No,Electronic Check,96.55,310.52,2,No
CUST-101249,Female,1,Yes,Yes,65+,Bangalore,33,Yes,No,Fiber Optic,No,No,Yes,Yes,No,No,One Year,Yes,Electronic Check,102.2,3413.13,0,No
CUST-101250,Male,1,No,Yes,18-25,Mumbai,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Auto),46.24,86.88,1,No
CUST-101251,Female,1,Yes,Yes,26-35,Hyderabad,19,No,No Phone Service,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Electronic Check,85.19,1641.0,0,Yes
CUST-101252,Female,0,Yes,Yes,18-25,Mumbai,8,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Two Year,Yes,Credit Card (Auto),73.28,669.34,0,No
CUST-101253,Female,0,Yes,Yes,26-35,Mumbai,3,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Mailed Check,37.35,96.63,1,No
CUST-101254,Male,0,No,Yes,18-25,Pune,35,Yes,No,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Electronic Check,100.9,3497.0,0,Yes
CUST-101255,Female,0,No,No,18-25,Pune,5,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Transfer (Auto),81.62,414.23,1,No
CUST-101256,Female,0,Yes,No,18-25,Bangalore,6,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,52.13,369.89,2,Yes
CUST-101257,Male,0,Yes,No,18-25,Mumbai,7,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,81.03,537.67,2,Yes
CUST-101258,Female,0,Yes,Yes,56-65,Ahmedabad,21,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,89.09,1967.99,0,No
CUST-101259,Male,0,No,No,18-25,Mumbai,25,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,40.7,1013.91,2,No
CUST-101260,Male,0,Yes,Yes,26-35,Hyderabad,0,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card (Auto),89.93,25.65,2,No
CUST-101261,Male,0,No,No,36-45,Delhi,6,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Electronic Check,84.11,512.79,0,Yes
CUST-101262,Male,0,No,Yes,36-45,Mumbai,13,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Two Year,No,Credit Card (Auto),70.43,895.74,1,No
CUST-101263,Male,0,No,No,65+,Hyderabad,9,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-Month,No,Credit Card (Auto),85.41,814.2,2,No
CUST-101264,Female,0,Yes,No,26-35,Delhi,51,Yes,No,Fiber Optic,No,Yes,No,Yes,No,Yes,Month-to-Month,No,Electronic Check,99.79,4915.54,0,No
CUST-101265,Male,0,No,No,18-25,Bangalore,37,Yes,No,Fiber Optic,No,Yes,No,Yes,No,Yes,One Year,Yes,Electronic Check,89.17,3282.36,1,No
CUST-101266,Male,0,No,Yes,26-35,Chennai,23,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Two Year,Yes,Electronic Check,73.89,1739.23,5,No
CUST-101267,Female,0,Yes,No,26-35,Bangalore,9,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Electronic Check,98.55,814.36,0,No
CUST-101268,Male,0,Yes,No,26-35,Hyderabad,28,Yes,Yes,DSL,No,No,Yes,No,No,No,Two Year,Yes,Bank Transfer (Auto),63.45,,0,No
CUST-101269,Female,0,Yes,Yes,18-25,Delhi,44,No,No Phone Service,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Electronic Check,102.16,4470.38,1,Yes
CUST-101270,Female,0,Yes,No,46-55,Chennai,21,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card (Auto),58.07,1202.97,0,No
CUST-101271,Female,1,Yes,No,26-35,Chennai,36,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-Month,No,Electronic Check,58.49,2075.52,3,No
CUST-101272,Male,0,No,No,26-35,Chennai,33,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Electronic Check,102.13,3319.36,1,No
CUST-101273,Male,0,Yes,No,26-35,Bangalore,20,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Electronic Check,112.95,2255.45,0,No
CUST-101274,Male,0,No,No,18-25,Ahmedabad,8,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,One Year,Yes,Electronic Check,85.96,727.96,1,No
CUST-101275,Female,1,Yes,No,18-25,Chennai,32,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card (Auto),100.29,3228.4,3,No
CUST-101276,Male,0,No,No,26-35,Mumbai,5,Yes,No,DSL,No,No,No,No,Yes,Yes,One Year,No,Bank Transfer (Auto),69.09,396.79,1,No
CUST-101277,Male,0,Yes,No,18-25,Ahmedabad,36,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-Month,No,Electronic Check,84.96,3048.53,1,Yes
CUST-101278,Male,0,No,No,56-65,Hyderabad,39,Yes,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card (Auto),112.84,4463.72,3,No
CUST-101279,Female,1,Yes,No,26-35,Chennai,41,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card (Auto),88.37,3559.38,2,No
CUST-101280,Female,0,Yes,No,46-55,Bangalore,15,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Transfer (Auto),38.61,644.71,0,No
CUST-101281,Male,0,No,Yes,26-35,Bangalore,5,No,No Phone Service,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card (Auto),78.02,444.71,1,No
CUST-101282,Male,0,Yes,No,18-25,Pune,2,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two Year,Yes,Bank Transfer (Auto),81.12,83.36,1,No
CUST-101283,Male,0,No,Yes,18-25,Kolkata,32,Yes,Yes,DSL,No,No,No,No,Yes,No,One Year,Yes,Mailed Check,76.25,2463.41,3,Yes
CUST-101284,Male,0,No,Yes,18-25,Ahmedabad,52,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,116.74,6064.17,0,No
CUST-101285,Female,0,Yes,Yes,18-25,Ahmedabad,25,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two Year,Yes,Electronic Check,86.93,2167.94,3,No
CUST-101286,Female,0,No,No,26-35,Chennai,3,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Transfer (Auto),41.72,128.46,5,No
CUST-101287,Female,0,No,Yes,18-25,Mumbai,65,No,No Phone Service,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,Yes,Credit Card (Auto),100.2,6482.04,3,No
CUST-101288,Female,0,Yes,No,26-35,Hyderabad,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Transfer (Auto),48.03,3505.1,0,No
CUST-101289,Male,1,No,No,18-25,Delhi,13,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-Month,No,Credit Card (Auto),71.51,929.83,2,No
CUST-101290,Male,0,No,Yes,26-35,Chennai,21,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,97.68,1995.05,0,No
CUST-101291,Male,0,Yes,Yes,26-35,Bangalore,36,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Transfer (Auto),74.13,2666.8,2,No
CUST-101292,Female,0,Yes,No,26-35,Hyderabad,31,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,No,Bank Transfer (Auto),82.69,2539.68,3,No
CUST-101293,Male,0,No,No,26-35,Chennai,72,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One Year,Yes,Bank Transfer (Auto),82.88,5998.15,3,No
CUST-101294,Female,0,Yes,No,18-25,Kolkata,2,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Transfer (Auto),85.97,106.18,1,No
CUST-101295,Female,0,Yes,No,26-35,Pune,20,Yes,Yes,DSL,No,No,No,No,No,No,Two Year,Yes,Electronic Check,69.44,1488.94,3,No
CUST-101296,Male,0,Yes,No,65+,Mumbai,28,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-Month,No,Electronic Check,96.6,2710.83,1,No
CUST-101297,Male,0,No,No,65+,Mumbai,52,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card (Auto),69.59,3556.87,1,Yes
CUST-101298,Male,0,Yes,No,18-25,Kolkata,49,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,One Year,No,Electronic Check,104.87,5128.53,0,No
CUST-101299,Female,0,Yes,No,36-45,Pune,72,Yes,No,Fiber Optic,No,No,No,Yes,No,No,One Year,Yes,Mailed Check,87.92,6306.11,1,No
CUST-101300,Male,0,No,No,26-35,Mumbai,17,No,No Phone Service,Fiber Optic,Yes,Yes,No,No,No,No,Month-to-Month,No,Mailed Check,95.66,1586.47,3,No
CUST-101301,Female,1,Yes,Yes,18-25,Hyderabad,42,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-Month,No,Mailed Check,64.64,2736.13,1,No
CUST-101302,Male,0,No,No,36-45,Hyderabad,13,Yes,No,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card (Auto),90.5,1288.02,2,No
CUST-101303,Female,1,No,No,18-25,Pune,13,No,No Phone Service,DSL,No,Yes,No,No,No,Yes,One Year,Yes,Bank Transfer (Auto),66.59,959.14,2,No
CUST-101304,Female,0,No,No,36-45,Kolkata,7,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card (Auto),90.79,645.59,2,No
CUST-101305,Male,1,No,Yes,18-25,Chennai,40,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,84.18,3328.17,0,No
